#{"t_start": 1613974487.2586246, "env_id": "sdnsampling-v1"}
r,l,t
0.722789,1,2046.457118
0.511674,1,2047.921466
0.804754,1,2048.69877
0.485062,1,2049.46031
0.570678,1,2050.231766
0.713477,1,2050.986379
0.703745,1,2051.747205
0.411405,1,2052.50731
0.70439,1,2053.278664
0.708443,1,2054.039339
0.692238,1,2054.798018
0.731716,1,2055.558094
0.599088,1,2056.325897
0.770521,1,2057.779222
0.654419,1,2059.218634
0.668697,1,2059.99224
0.616444,1,2060.768178
0.751302,1,2061.526036
0.743191,1,2062.29048
0.715585,1,2063.050802
0.658782,1,2063.805996
0.44237,1,2064.561767
0.632026,1,2065.326715
0.672296,1,2066.08001
0.695418,1,2066.838438
0.471239,1,2067.592813
0.644649,1,2068.34763
0.557076,1,2069.099623
0.626099,1,2069.851302
0.732781,1,2070.603544
0.790151,1,2071.359048
0.74155,1,2072.132223
0.588826,1,2072.925097
0.72222,1,2073.691269
0.789267,1,2074.444653
0.668815,1,2075.198658
0.744078,1,2075.950519
0.711838,1,2076.712578
0.693775,1,2077.468002
0.729257,1,2078.219982
0.622179,1,2079.691437
0.540965,1,2080.4622
0.369424,1,2081.232317
0.584012,1,2081.988288
0.641938,1,2082.75588
0.759796,1,2083.528365
0.723904,1,2085.007082
0.420706,1,2085.77554
0.512125,1,2086.537323
0.687983,1,2087.291866
0.549687,1,2088.04738
0.812735,1,2089.497353
0.610708,1,2090.257169
0.710099,1,2091.017148
0.485119,1,2091.777573
0.718204,1,2092.532933
0.522111,1,2093.288431
0.681617,1,2094.055973
0.773216,1,2094.825245
0.531484,1,2095.588313
0.600748,1,2096.363837
0.321838,1,2097.142274
0.411506,1,2097.906373
0.79702,1,2098.663572
0.613069,1,2099.420519
0.656851,1,2100.179909
0.702808,1,2100.953421
0.75126,1,2101.73159
0.538991,1,2102.500568
0.619463,1,2103.259747
0.551523,1,2104.019126
0.719602,1,2105.441994
0.713103,1,2106.207126
0.54836,1,2106.964258
0.7979,1,2107.724126
0.653349,1,2108.513433
0.478813,1,2109.290171
0.627497,1,2110.046137
0.656003,1,2110.80949
0.747461,1,2111.56594
0.582651,1,2112.338849
0.574349,1,2113.127753
0.730955,1,2113.899591
0.719538,1,2114.674029
0.357842,1,2115.440639
0.689733,1,2116.198502
0.574156,1,2116.962779
0.600621,1,2117.72399
0.71443,1,2118.483306
0.68072,1,2119.23921
0.629722,1,2120.748653
0.761274,1,2121.520046
0.732006,1,2122.283475
0.363572,1,2123.046638
0.701329,1,2123.809441
0.347854,1,2124.580987
0.539736,1,2125.356268
0.692281,1,2126.12997
0.593553,1,2126.889544
0.732989,1,2127.647786
0.815243,1,2128.410331
0.723784,1,2129.166396
0.617693,1,2129.940008
0.676672,1,2130.710618
0.59398,1,2131.473608
0.693174,1,2132.25548
0.712886,1,2133.042534
0.718036,1,2133.806298
0.687023,1,2134.56744
0.566401,1,2135.347892
0.402268,1,2136.110399
0.631114,1,2136.889577
0.693775,1,2137.657866
0.747895,1,2138.426368
0.565094,1,2139.196599
0.822248,1,2139.961522
0.52261,1,2140.733793
0.694278,1,2141.494919
0.707106,1,2142.260266
0.670646,1,2143.017296
0.694572,1,2143.793299
0.598023,1,2144.570772
0.548234,1,2145.343443
0.724593,1,2146.111881
0.390417,1,2146.885853
0.72228,1,2147.656075
0.739896,1,2148.99212
0.740977,1,2149.766313
0.715068,1,2150.525433
0.59246,1,2151.280271
0.571526,1,2152.0367
0.407164,1,2152.790559
0.633862,1,2153.554405
0.599529,1,2154.306504
0.757184,1,2155.062544
0.558498,1,2155.824102
0.707036,1,2156.609793
0.74725,1,2157.380726
0.822021,1,2158.164241
0.707927,1,2158.945969
0.636517,1,2159.706299
0.685723,1,2160.460716
0.297862,1,2161.231796
0.726768,1,2161.993104
0.702878,1,2162.755584
0.697609,1,2163.523786
0.78453,1,2164.289074
0.704062,1,2165.784834
0.545757,1,2166.564827
0.752469,1,2167.335979
0.737971,1,2168.138698
0.779846,1,2169.609123
0.727367,1,2171.09521
0.662289,1,2171.856992
0.728521,1,2172.622759
0.405439,1,2173.395063
0.451774,1,2174.832564
0.685478,1,2175.587256
0.619501,1,2176.340071
0.636379,1,2177.105095
0.750448,1,2177.862522
0.696926,1,2178.633061
0.634274,1,2179.394655
0.811604,1,2180.17169
0.582881,1,2180.998309
0.849321,1,2181.758453
0.426099,1,2182.523561
0.674833,1,2183.277985
0.566788,1,2184.027656
0.696749,1,2185.516264
0.315157,1,2186.275938
0.660901,1,2187.721203
0.564468,1,2188.49562
0.757679,1,2189.273321
0.596913,1,2190.046196
0.555634,1,2190.811015
0.668102,1,2191.584469
0.62449,1,2192.361212
0.706275,1,2193.141464
0.462374,1,2193.903181
0.737723,1,2194.662978
0.806105,1,2195.41669
0.683058,1,2196.176912
0.687601,1,2196.945588
0.591264,1,2197.716861
0.487468,1,2198.514495
0.624549,1,2200.022712
0.744117,1,2200.803915
0.67444,1,2201.572244
0.534482,1,2202.337206
0.611006,1,2203.102281
0.72286,1,2203.874104
0.72616,1,2204.656627
0.518315,1,2205.429693
0.480554,1,2206.200257
0.458377,1,2206.96893
0.522419,1,2207.731401
0.700927,1,2208.509922
0.463347,1,2209.289649
0.739965,1,2210.056889
0.64288,1,2210.829977
0.611264,1,2212.160934
0.738481,1,2212.917137
0.617046,1,2213.672857
0.700548,1,2214.439994
0.672808,1,2215.924479
0.470871,1,2216.746351
0.81813,1,2217.527044
0.407948,1,2218.297855
0.644126,1,2219.059969
0.751429,1,2219.817729
0.633616,1,2220.588301
0.477284,1,2222.030317
0.656873,1,2222.788126
0.74206,1,2223.55198
0.663918,1,2224.308912
0.564266,1,2225.064036
0.638953,1,2226.505289
0.65615,1,2227.267548
0.555497,1,2228.038827
0.351349,1,2228.823181
0.53912,1,2229.58805
0.314783,1,2230.344714
0.667821,1,2231.776415
0.662589,1,2232.533217
0.633356,1,2233.304114
0.447998,1,2234.068926
0.712257,1,2234.835711
0.520051,1,2235.593089
0.77333,1,2236.350807
0.62043,1,2237.109964
0.762673,1,2237.864586
0.692093,1,2238.623153
0.530553,1,2239.389186
0.671014,1,2240.171515
0.609569,1,2240.945508
0.646669,1,2241.702184
0.752225,1,2242.463267
0.793455,1,2243.222115
0.693874,1,2243.998801
0.617788,1,2244.763525
0.60986,1,2245.532796
0.824348,1,2246.292569
0.735461,1,2247.789094
0.691946,1,2248.555876
0.774284,1,2249.319626
0.717806,1,2250.764595
0.743274,1,2251.525061
0.547793,1,2252.310457
0.551403,1,2253.660918
0.750798,1,2254.426851
0.758112,1,2255.208215
0.548664,1,2255.980163
0.568992,1,2256.74682
0.680647,1,2257.518803
0.337532,1,2258.283191
0.762744,1,2259.048868
0.741298,1,2259.804695
0.789522,1,2260.573237
0.685101,1,2261.34664
0.635296,1,2262.122188
0.782979,1,2262.886495
0.610313,1,2263.649868
0.41626,1,2264.425767
0.786959,1,2265.190095
0.324111,1,2265.947847
0.704474,1,2266.720638
0.723932,1,2267.486593
0.704582,1,2268.264177
0.558298,1,2269.043113
0.693785,1,2269.808969
0.763204,1,2271.210498
0.745166,1,2271.968251
0.684806,1,2272.737691
0.621035,1,2273.50908
0.54614,1,2274.988385
0.535708,1,2275.755466
0.392084,1,2276.534462
0.807022,1,2277.315525
0.707961,1,2278.076822
0.704316,1,2278.84304
0.62949,1,2279.602541
0.698864,1,2281.043754
0.802817,1,2281.808758
0.696456,1,2282.572685
0.777902,1,2283.332709
0.51423,1,2284.092968
0.724211,1,2284.859057
0.675817,1,2285.623631
0.470131,1,2286.384347
0.61314,1,2287.141099
0.80412,1,2287.895314
0.726878,1,2289.360542
0.720998,1,2290.121454
0.692013,1,2290.869667
0.528302,1,2291.628433
0.592936,1,2292.383226
0.54992,1,2293.154568
0.655581,1,2293.928581
0.674989,1,2294.685056
0.647259,1,2295.434582
0.65265,1,2296.188066
0.812301,1,2296.946716
0.743793,1,2297.704828
0.645986,1,2298.472878
0.558801,1,2299.228314
0.707851,1,2299.989344
0.786466,1,2300.766172
0.589632,1,2301.523129
0.547338,1,2302.281923
0.71559,1,2303.035978
0.645775,1,2304.495865
0.710927,1,2305.932851
0.689569,1,2307.384022
0.550086,1,2308.149836
0.580145,1,2308.89919
0.686234,1,2310.206351
0.547934,1,2310.962146
0.692913,1,2312.382635
0.613228,1,2313.141306
0.579088,1,2313.894853
0.705271,1,2314.65132
0.673072,1,2315.405082
0.705234,1,2316.178535
0.704026,1,2316.956738
0.446098,1,2317.721319
0.677687,1,2318.486282
0.655744,1,2319.241585
0.646447,1,2319.994565
0.704817,1,2320.747931
0.771242,1,2321.511981
0.840701,1,2322.305076
0.710739,1,2323.092134
0.566207,1,2323.891693
0.694443,1,2324.756331
0.681202,1,2325.532453
0.719386,1,2326.299773
0.253485,1,2327.054453
0.565618,1,2327.820087
0.652788,1,2328.575974
0.539227,1,2329.348546
0.773632,1,2330.108338
0.612656,1,2330.868976
0.664398,1,2331.62786
0.624535,1,2332.384771
0.805717,1,2333.150441
0.540836,1,2333.910899
0.77831,1,2334.664695
0.565529,1,2336.146339
0.640614,1,2336.928962
0.489546,1,2337.695291
0.7595,1,2338.463441
0.779505,1,2339.224429
0.535791,1,2339.987334
0.674733,1,2340.757846
0.705207,1,2342.212326
0.583716,1,2342.974952
0.720794,1,2343.732067
0.720864,1,2344.496773
0.401704,1,2345.25915
0.709978,1,2346.019057
0.760074,1,2347.438557
0.509129,1,2348.202878
0.781016,1,2348.975441
0.716477,1,2350.401918
0.790329,1,2351.86161
0.699575,1,2352.64204
0.547705,1,2353.417343
0.702869,1,2354.190801
0.676172,1,2354.948347
0.635098,1,2355.713565
0.658883,1,2357.191839
0.568639,1,2357.952089
0.670532,1,2359.420679
0.582432,1,2360.190325
0.509394,1,2360.964968
0.692895,1,2361.736575
0.729527,1,2362.506179
0.741537,1,2363.272528
0.379231,1,2364.043762
0.725172,1,2364.820051
0.688779,1,2365.589389
0.552364,1,2366.34743
0.62754,1,2367.112129
0.606755,1,2367.872656
0.405556,1,2368.637866
0.37131,1,2369.407378
0.510558,1,2370.168019
0.796231,1,2370.938236
0.742275,1,2371.702254
0.782254,1,2372.478469
0.336111,1,2373.247702
0.789725,1,2374.002671
0.775139,1,2375.481551
0.71991,1,2376.240179
0.63735,1,2377.006881
0.69585,1,2377.769686
0.693594,1,2378.521191
0.698224,1,2379.272419
0.509657,1,2380.021707
0.49994,1,2380.771284
0.700817,1,2381.527347
0.632923,1,2382.280785
0.751174,1,2383.032583
0.689919,1,2383.788377
0.665546,1,2384.572217
0.611219,1,2385.352417
0.760665,1,2386.122376
0.549326,1,2386.893725
0.699269,1,2387.661068
0.665597,1,2388.415463
0.639318,1,2389.184328
0.632881,1,2389.954113
0.480526,1,2391.395043
0.699773,1,2392.154888
0.713293,1,2392.910927
0.470239,1,2393.669437
0.673147,1,2394.425012
0.514506,1,2395.184267
0.771266,1,2395.952465
0.698516,1,2396.736157
0.731346,1,2397.498493
0.732554,1,2398.254131
0.567495,1,2399.018984
0.728173,1,2399.779569
0.519893,1,2400.541345
0.782848,1,2401.315331
0.634865,1,2402.089838
0.623922,1,2402.85852
0.734409,1,2403.62848
0.71292,1,2404.38799
0.319922,1,2405.161026
0.587227,1,2405.925298
0.589243,1,2406.69328
0.669905,1,2407.462206
0.636865,1,2408.23814
0.7511,1,2409.017287
0.420594,1,2409.781038
0.561573,1,2410.551647
0.706098,1,2411.324158
0.462643,1,2412.098745
0.364882,1,2412.87525
0.560478,1,2413.648374
0.667246,1,2414.407321
0.63807,1,2415.173707
0.520081,1,2415.936112
0.634043,1,2416.711882
0.612125,1,2417.480622
0.747117,1,2418.249114
0.443138,1,2419.01108
0.23484,1,2419.782375
0.620869,1,2420.56339
0.596045,1,2421.350804
0.731572,1,2422.110295
0.574997,1,2422.876925
0.739913,1,2423.647673
0.816661,1,2424.421824
0.727042,1,2425.193059
0.741643,1,2425.961447
0.608939,1,2426.716767
0.690848,1,2427.476938
0.82729,1,2428.241639
0.712697,1,2428.994337
0.767168,1,2429.750315
0.601201,1,2430.503214
0.536003,1,2431.26184
0.676254,1,2432.767003
0.474823,1,2434.199381
0.657537,1,2434.95263
0.69251,1,2435.703395
0.60916,1,2436.459354
0.712417,1,2437.941184
0.641288,1,2438.69514
0.680775,1,2439.451353
0.805718,1,2440.208521
0.844191,1,2440.974712
0.679072,1,2441.740646
0.382772,1,2443.067697
0.739939,1,2443.824545
0.580169,1,2444.606144
0.655926,1,2445.376729
0.809189,1,2446.150088
0.667562,1,2446.920547
0.768385,1,2447.674839
0.731392,1,2448.42447
0.744027,1,2449.183182
0.771863,1,2449.935127
0.682557,1,2450.698229
0.552026,1,2451.45876
0.582761,1,2452.913115
0.785508,1,2453.670773
0.506727,1,2454.423759
0.734398,1,2455.175542
0.626577,1,2455.937674
0.712665,1,2456.730462
0.702928,1,2457.481532
0.698502,1,2458.237752
0.603206,1,2458.996528
0.676452,1,2459.757936
0.817407,1,2460.519485
0.746638,1,2461.275108
0.796937,1,2462.037657
0.517009,1,2462.796273
0.800813,1,2463.555816
0.779907,1,2465.006283
0.698563,1,2465.776579
0.323321,1,2466.552754
0.764377,1,2467.319773
0.629648,1,2468.779917
0.683366,1,2469.543677
0.50092,1,2470.308434
0.444222,1,2471.745592
0.567412,1,2472.511431
0.577503,1,2473.292458
0.736379,1,2474.738312
0.740831,1,2475.499952
0.609843,1,2476.266429
0.771278,1,2477.021653
0.731942,1,2477.774601
0.72655,1,2478.524954
0.689326,1,2479.281323
0.617192,1,2480.049935
0.727449,1,2480.823261
0.788815,1,2481.588473
0.797201,1,2482.34404
0.518724,1,2483.099119
0.625636,1,2483.85183
0.673749,1,2484.608389
0.609364,1,2485.363694
0.832222,1,2486.11763
0.727648,1,2486.872225
0.650261,1,2487.625997
0.481862,1,2488.380813
0.591309,1,2489.14401
0.507168,1,2489.900311
0.6942,1,2491.363065
0.653154,1,2492.128064
0.59453,1,2492.905863
0.688208,1,2493.668883
0.724248,1,2494.441883
0.721247,1,2495.216799
0.546507,1,2495.982759
0.817903,1,2496.743153
0.714702,1,2497.501704
0.796182,1,2498.813646
0.632842,1,2499.570925
0.627267,1,2500.33888
0.552938,1,2501.106448
0.579606,1,2502.539339
0.798566,1,2503.308689
0.641277,1,2504.078613
0.530953,1,2504.860053
0.704116,1,2505.631947
0.756262,1,2506.390331
0.760345,1,2507.149292
0.228573,1,2508.582972
0.79064,1,2510.014641
0.486445,1,2510.787277
0.49298,1,2511.556619
0.522532,1,2512.321104
0.625129,1,2513.076848
0.750168,1,2513.834171
0.792747,1,2514.591116
0.539623,1,2515.356582
0.672959,1,2516.122133
0.493672,1,2516.908472
0.713465,1,2518.341085
0.711195,1,2519.103631
0.65233,1,2519.855736
0.748437,1,2520.610201
0.691247,1,2521.368363
0.64735,1,2522.815854
0.746956,1,2523.560543
0.602397,1,2524.322083
0.572306,1,2525.081093
0.705894,1,2525.853009
0.349224,1,2527.313172
0.721449,1,2528.086887
0.601051,1,2528.859867
0.67494,1,2529.617635
0.450834,1,2530.38184
0.685264,1,2531.139299
0.57581,1,2531.897607
0.675312,1,2532.661598
0.584321,1,2533.433331
0.428947,1,2534.9152
0.59946,1,2535.674069
0.697122,1,2536.436291
0.591098,1,2537.195295
0.81282,1,2537.954048
0.31618,1,2538.709857
0.668653,1,2539.477293
0.688051,1,2540.249011
0.362272,1,2541.020269
0.491163,1,2541.780191
0.65905,1,2542.543141
0.760073,1,2543.31462
0.500681,1,2544.094723
0.566857,1,2544.865548
0.761239,1,2545.636297
0.816621,1,2546.399569
0.593502,1,2547.161719
0.700984,1,2547.927717
0.840374,1,2548.679426
0.566366,1,2549.433547
0.678354,1,2550.191216
0.646828,1,2550.954778
0.562456,1,2551.723861
0.573253,1,2552.511805
0.649224,1,2553.287009
0.750383,1,2554.057699
0.719617,1,2554.83186
0.600256,1,2556.15871
0.671666,1,2557.611365
0.457109,1,2558.373109
0.577711,1,2559.132668
0.675093,1,2559.896697
0.701219,1,2560.653131
0.573391,1,2561.414274
0.57531,1,2562.18195
0.535622,1,2562.95242
0.800868,1,2563.717825
0.689952,1,2564.502919
0.389699,1,2565.288506
0.707805,1,2566.050497
0.544341,1,2567.491276
0.522812,1,2568.24241
0.540532,1,2569.007923
0.632051,1,2569.77637
0.558613,1,2571.216331
0.773403,1,2571.987715
0.617661,1,2572.756231
0.456438,1,2573.52524
0.157774,1,2574.299115
0.735346,1,2575.062872
0.726441,1,2575.835334
0.762529,1,2577.29686
0.673266,1,2578.059191
0.670947,1,2578.817409
0.568163,1,2579.585449
0.804332,1,2580.349365
0.640785,1,2581.117703
0.639338,1,2581.886333
0.693816,1,2582.658206
0.689026,1,2583.415918
0.484003,1,2584.178859
0.669017,1,2584.944561
0.720445,1,2586.395136
0.646422,1,2587.162997
0.688929,1,2587.935902
0.679981,1,2588.720263
0.394475,1,2589.499292
0.537333,1,2590.262859
0.504379,1,2591.037568
0.66935,1,2591.801388
0.665913,1,2592.561637
0.704388,1,2593.335923
0.531732,1,2594.104026
0.706772,1,2594.866848
0.691022,1,2595.632526
0.743261,1,2596.394017
0.611711,1,2597.158216
0.608992,1,2597.923445
0.578429,1,2598.68536
0.685435,1,2599.44678
0.759053,1,2600.222722
0.434681,1,2601.003156
0.516666,1,2601.773521
0.61221,1,2602.538078
0.721771,1,2603.312729
0.763102,1,2604.075151
0.722007,1,2605.548158
0.689847,1,2606.31932
0.791281,1,2607.075249
0.730808,1,2607.834718
0.209908,1,2608.597098
0.46008,1,2609.352486
0.522213,1,2610.108821
0.728675,1,2610.870733
0.67861,1,2611.626199
0.688629,1,2612.40624
0.759044,1,2613.180243
0.318189,1,2613.945971
0.688011,1,2614.707576
0.720994,1,2615.483083
0.827198,1,2616.246232
0.6155,1,2617.010765
0.639359,1,2617.791374
0.539575,1,2618.551389
0.607073,1,2619.316272
0.596076,1,2620.07935
0.659763,1,2620.844141
0.316354,1,2621.612209
0.730828,1,2622.375409
0.713031,1,2623.133426
0.71384,1,2624.635668
0.772568,1,2625.436226
0.74124,1,2626.197751
0.749848,1,2626.967508
0.737156,1,2627.728308
0.760795,1,2628.490951
0.253054,1,2629.269803
0.777638,1,2630.039898
0.66011,1,2630.801728
0.636754,1,2631.566559
0.533376,1,2633.003408
0.666156,1,2633.758415
0.700211,1,2634.514883
0.714393,1,2635.278133
0.515923,1,2636.041771
0.782444,1,2636.82128
0.651391,1,2637.584798
0.647163,1,2638.344953
0.736751,1,2639.106126
0.712925,1,2639.85747
0.622173,1,2640.61466
0.709071,1,2641.375444
0.685242,1,2642.132309
0.529928,1,2642.900342
0.832754,1,2643.663872
0.668102,1,2644.433591
0.52414,1,2645.202344
0.644109,1,2645.957733
0.716789,1,2646.717447
0.66189,1,2647.47874
-0.029842,1,2648.254363
0.704532,1,2649.592501
0.734459,1,2650.368333
0.65865,1,2651.844267
0.684791,1,2653.29253
0.538075,1,2654.067155
0.755364,1,2654.830361
0.701131,1,2656.271984
0.80141,1,2657.031382
0.581542,1,2657.798847
0.486991,1,2658.555357
0.777429,1,2659.319045
0.759862,1,2660.147117
0.412131,1,2660.938973
0.574845,1,2661.710888
0.551702,1,2662.46875
0.652426,1,2663.234422
0.405025,1,2663.99665
0.6937,1,2664.755662
0.721275,1,2665.530504
0.721543,1,2666.290031
0.767656,1,2667.05225
0.817513,1,2667.808358
0.775606,1,2668.576116
0.641023,1,2669.334867
0.64566,1,2670.099514
0.626981,1,2670.86143
0.622198,1,2671.625143
0.673924,1,2672.405686
0.641615,1,2673.180356
0.534642,1,2673.95271
0.628829,1,2674.707201
0.706513,1,2675.467052
0.664706,1,2676.226775
0.652526,1,2676.990576
0.543829,1,2677.778114
0.752038,1,2678.558805
0.713058,1,2679.331247
0.288828,1,2680.09815
0.751517,1,2681.57691
0.555842,1,2682.349845
0.740012,1,2683.105179
0.674985,1,2683.888311
0.761407,1,2685.364475
0.601559,1,2686.811295
0.743254,1,2687.56325
0.675334,1,2689.010791
0.574423,1,2689.784276
0.543998,1,2690.559835
0.737824,1,2691.315852
0.667693,1,2692.074604
0.679218,1,2692.838653
0.769981,1,2693.596524
0.684042,1,2694.354804
0.777245,1,2695.116912
0.709841,1,2695.877599
0.709305,1,2696.669766
0.757134,1,2697.450965
0.576175,1,2698.211419
0.705408,1,2698.97087
0.729057,1,2699.726306
0.709457,1,2700.486164
0.643882,1,2701.244983
0.738147,1,2701.999438
0.624238,1,2702.758209
0.717051,1,2703.508583
0.648355,1,2704.276594
0.72324,1,2705.034567
0.765845,1,2705.79816
0.689141,1,2706.558935
0.630049,1,2707.315886
0.687781,1,2708.079909
0.271619,1,2708.853373
0.641906,1,2709.611638
0.625261,1,2710.37641
0.301604,1,2711.13327
0.740292,1,2711.893271
0.638768,1,2712.648982
0.508455,1,2713.41981
0.407898,1,2714.187961
0.559872,1,2714.946322
0.796582,1,2715.711115
0.512197,1,2716.482678
0.669674,1,2717.249082
0.609604,1,2718.005938
0.661651,1,2719.340827
0.722084,1,2720.126633
0.761897,1,2720.903403
0.72163,1,2721.681139
0.738437,1,2722.446149
0.649994,1,2723.218939
0.706399,1,2723.992434
0.401897,1,2724.767941
0.385995,1,2725.545286
0.754455,1,2727.024377
0.532244,1,2727.778877
0.667505,1,2728.544723
0.816748,1,2729.29956
0.602559,1,2730.054117
0.744063,1,2730.816814
0.736334,1,2731.572126
0.753411,1,2732.356818
0.681258,1,2733.136703
0.541223,1,2733.907324
0.745155,1,2734.67602
0.68322,1,2735.443719
0.67942,1,2736.203555
0.389707,1,2736.97058
0.635319,1,2737.744984
0.44283,1,2738.515147
0.482503,1,2739.283078
0.031859,1,2740.046938
0.686419,1,2740.82163
0.782711,1,2741.589895
0.637592,1,2742.364352
0.769857,1,2743.127989
0.698713,1,2743.89559
0.715662,1,2744.668192
0.5757,1,2745.447183
0.675681,1,2746.921859
0.596158,1,2747.687625
0.775204,1,2748.454689
0.761018,1,2749.902721
0.568522,1,2750.661137
0.348659,1,2751.417762
0.727212,1,2752.174302
0.530253,1,2752.931819
0.582018,1,2753.693423
0.534019,1,2754.45848
0.697896,1,2755.88951
0.763138,1,2756.673174
0.645789,1,2757.452046
0.790488,1,2758.211427
0.772602,1,2758.971228
0.580283,1,2759.739756
0.387198,1,2760.502914
0.506781,1,2761.275638
0.592313,1,2762.038199
0.689512,1,2762.797272
0.67983,1,2764.23946
0.553856,1,2765.002752
0.606712,1,2766.454715
0.419727,1,2767.21336
0.750591,1,2768.000329
0.69509,1,2768.775976
0.721151,1,2769.559592
0.483462,1,2770.990002
0.787828,1,2771.749236
0.661944,1,2772.508054
0.604463,1,2773.886504
0.571799,1,2774.645987
0.743381,1,2775.412502
0.663768,1,2776.179154
0.665701,1,2776.95057
0.713879,1,2777.721377
0.616904,1,2778.486858
0.600619,1,2779.250649
0.553435,1,2780.014074
0.546719,1,2780.792174
0.62567,1,2781.571777
0.70686,1,2782.345596
0.64331,1,2783.112805
0.638891,1,2783.87397
0.758101,1,2784.636103
0.669943,1,2785.405866
0.640706,1,2786.183806
0.738071,1,2786.955615
0.629687,1,2787.739796
0.772285,1,2788.509956
0.214479,1,2789.28098
0.557327,1,2790.055011
0.665378,1,2790.825125
0.686955,1,2791.601404
0.624633,1,2792.384088
0.615516,1,2793.17182
0.665917,1,2793.943293
0.797382,1,2794.708831
0.768762,1,2795.480949
0.745868,1,2796.253868
0.481614,1,2797.018425
0.753135,1,2797.794535
0.599705,1,2798.553901
0.633788,1,2799.309674
0.720102,1,2800.070138
0.72663,1,2800.83698
0.745332,1,2801.604442
0.284063,1,2802.368564
0.746799,1,2803.134266
0.459523,1,2803.901919
0.78802,1,2804.691075
0.44867,1,2806.179012
0.627174,1,2806.95124
0.549529,1,2807.718196
0.625617,1,2808.547614
0.717423,1,2809.291351
0.560371,1,2810.082581
0.443615,1,2810.87076
0.544324,1,2811.646032
0.76841,1,2812.414769
0.714441,1,2813.182668
0.535985,1,2813.946488
0.780257,1,2814.70872
0.705694,1,2815.475538
0.604228,1,2816.239444
0.691609,1,2817.018893
0.680155,1,2817.83628
0.813624,1,2818.576776
0.731951,1,2819.340968
0.642719,1,2820.098742
0.663366,1,2820.864716
0.572779,1,2821.637618
0.672137,1,2822.406797
0.773971,1,2823.175426
0.720215,1,2823.941561
0.651428,1,2824.700456
0.717695,1,2825.469197
0.406164,1,2826.234391
0.717163,1,2827.001729
0.686603,1,2828.496384
0.645671,1,2829.27333
0.638756,1,2830.034788
0.750379,1,2830.791754
0.585748,1,2831.550339
0.442731,1,2832.311308
0.724983,1,2833.090342
0.581552,1,2833.867641
0.66194,1,2834.639795
0.706716,1,2835.399709
0.67694,1,2836.170602
0.180026,1,2836.933405
0.763426,1,2837.68763
0.73246,1,2838.441432
0.75613,1,2839.20485
0.402774,1,2839.969904
0.755292,1,2840.746881
0.761961,1,2841.524831
0.543412,1,2842.298371
0.372541,1,2843.053576
0.720909,1,2843.805865
0.283555,1,2844.568895
0.66419,1,2845.350549
0.672421,1,2846.119267
0.627481,1,2847.594592
0.537391,1,2849.020295
0.667627,1,2849.784155
0.762404,1,2850.547089
0.646166,1,2852.031568
0.3968,1,2852.811375
0.759844,1,2853.588804
0.773273,1,2854.351265
0.68184,1,2855.849962
0.671626,1,2856.602835
0.641707,1,2857.371932
0.635227,1,2858.816913
0.713228,1,2859.573199
0.590851,1,2860.340545
0.733859,1,2861.097197
0.349663,1,2861.857144
0.60114,1,2863.191476
0.62733,1,2863.955477
0.356681,1,2864.73843
0.644904,1,2865.516678
0.709671,1,2866.279834
0.719254,1,2867.039871
0.733759,1,2867.803885
0.625102,1,2868.56421
0.745717,1,2870.044805
0.703928,1,2870.801089
0.635601,1,2871.550762
0.692353,1,2872.303574
0.666973,1,2873.062685
0.757581,1,2873.820355
0.742896,1,2874.569927
0.672419,1,2876.008348
0.289234,1,2876.791919
0.582793,1,2877.570303
0.675345,1,2878.331616
0.439421,1,2879.106666
0.559776,1,2879.874917
0.712358,1,2881.30148
0.615522,1,2882.058658
0.723747,1,2882.821875
0.416983,1,2883.587674
0.636026,1,2884.355796
0.484141,1,2885.122641
0.644144,1,2885.890828
0.742921,1,2886.652076
0.737031,1,2887.418559
0.746983,1,2888.185793
0.711581,1,2888.965264
0.533805,1,2889.721907
0.6914,1,2890.489755
0.643529,1,2891.255963
0.700981,1,2892.011797
0.796328,1,2893.498375
0.658415,1,2894.272226
0.768668,1,2895.048774
0.621635,1,2895.826018
0.554633,1,2896.593538
0.678785,1,2897.35586
0.662015,1,2898.118739
0.595296,1,2898.877487
0.647044,1,2899.640439
0.397205,1,2900.429269
0.65253,1,2901.879223
0.539632,1,2902.64341
0.594288,1,2904.074629
0.719508,1,2904.841003
0.562806,1,2905.615153
0.607328,1,2906.394193
0.583765,1,2907.17246
0.629409,1,2907.94132
0.792751,1,2908.719819
0.746379,1,2910.194912
0.720932,1,2910.956219
0.727207,1,2911.721998
0.702973,1,2912.501461
0.777761,1,2913.274233
0.787637,1,2914.037886
0.716952,1,2914.800277
0.653425,1,2915.565343
0.633309,1,2916.332843
0.769584,1,2917.101432
0.55557,1,2917.875071
0.68097,1,2919.318979
0.748672,1,2920.083298
0.644827,1,2920.845244
0.744179,1,2921.606748
0.567358,1,2922.382756
0.05274,1,2923.143616
0.69989,1,2923.917981
0.770852,1,2924.701157
0.638027,1,2925.465992
0.696648,1,2926.228238
0.655997,1,2926.994859
0.733971,1,2927.75449
0.682107,1,2928.518135
0.731666,1,2929.994824
0.571476,1,2930.743242
0.776844,1,2932.225889
0.566153,1,2932.991954
0.754191,1,2933.757756
0.64316,1,2934.521726
0.712859,1,2935.286151
0.732342,1,2936.05594
0.668122,1,2937.518422
0.689762,1,2938.868221
0.113973,1,2940.183004
